"actualFreshWeight","alive","birdid","bodyPart","description","featureid","birdName","clutch","clutchOrder","dateFirstFound","dateLaid","datesMated","daysOnNest","definiteFather","eggMeasurements.dryShellWeightUnhatched","eggMeasurements.eggLength","eggMeasurements.eggWidth","eggMeasurements.fwCoefficientX104","eggMeasurements.shellThicknessInMms","eggMeasurements.calculatedFreshWeight","eggMeasurements.eggWeightBeforeFillingWithWater","eggMeasurements.shellWasteWeightHatched","eggMeasurements.weightWithWaterInGrams","eggMeasurements.dryShellWeightHatched","eggMeasurements.addled","eggMeasurements.germinalDiscDiameterInMms","estAgeWhen1stFound","father","firstDayAtOrVeryCloseToNest","fledged","historicDataFirstEggWeight","houseID","id","lastDateMated","layIsland","layYear","matedWith","matingToLaying","matingToNestingDays","modifiedTime","mother","nestingToLaying","results","viable","currentIsland","currentLocationID","eggName","comments","currentChipId","currentTxRecordId","demise","discoveryDate","lastTxChangeId","legColour","plumageColour","sex","studbookno","dateFledged","dateHatched","dateWeaned","incubationPeriod","interClutchLayingInterval","nestMother","transmitterGroup","layDateIsEstimate","embryoMeasurements.lengthInSitu","embryoMeasurements.estimatedAgeAtDeathInDays","embryoMeasurements.headLengthInMms","embryoMeasurements.totalLengthInMms","embryoMeasurements.yolkSacMembraneDiameterInMms","layLocationID","deadEmbryo","gan","dateIndependent","modifiedByRecordId","currentBandId","ageClassOverride","currentBandLeg","ageClass"
NA,FALSE,NA,NA,NA,NA,"Solstice-2-B-19","B", 2,NA,2019-02-19 13:30:00,NA,NA,NA,NA,   52.620000,   38.640000,NA,NA,NA,   40.850000,NA,   42.800000,    4.300000,NA,    4.400000,NA,"41316baa-29be-4eec-80ee-7a77d45e54c8",NA,NA,NA,"KW19113","97c8c71a-db6b-417d-b75e-797c6d769b11",NA,"Whenua Hou",NA,NA,NA,NA,2021-08-02 12:05:46,"7343a04d-e36a-4e90-999e-5df15a5b1dbf",NA,NA,"fert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Solstice-2-B-19",NA,NA,NA,2019-02-22 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7343a04d-e36a-4e90-999e-5df15a5b1dbf",NA,NA,NA, 2.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Wendy3.3.91","A", 3,1991-03-17 00:00:00,1991-01-21 00:00:00,"2/01/1991","56",FALSE,NA,   51.100000,   38.400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88779382-d102-459a-bf50-6a78179dca38","18/01/1991",FALSE,37.000,"KH91008","98adafb1-b343-4c6c-9def-69917d3a8e87","2/01/1991","Hauturu",1991,"Bill",NA,NA,2020-04-23 09:52:03,"0d63c3d5-1ce0-48c2-8519-57378b33e327",NA,"removed","fert",NA,NA,NA,"Lay Date is approximate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ede",NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Aranga-2-B-19","B", 2,NA,2019-02-27 08:00:00,NA,NA,NA,NA,   51.540000,   38.510000,NA,NA,NA,   38.530000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KW19101","98cefbe4-2c90-43f6-ba3d-efb0ea1f400a",NA,"Whenua Hou",NA,NA,NA,NA,2019-10-24 12:30:00,"5faa4e7d-778e-45d4-a4b1-bd7565766907",NA,NA,"infert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Aranga-2-B-19","Provisionally sending Aranga-2-B-19 egg to University of Cambridge Zoology Museum. Sent by Jodie Crane under CITES scientific exemption August 2019. Cut out of shell kept in Invercargill. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5faa4e7d-778e-45d4-a4b1-bd7565766907",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,TRUE,NA,NA,NA,NA,"Sirocco","A", 1,1997-03-17 22:30:00,1997-02-21 00:00:00,"12/02/1997","25",TRUE,NA,   50.900000,   39.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.00,"19b5b327-3fbe-434b-9baf-29503a99864c","20/02/1997",TRUE,40.100,"KW97004","99b81a70-2511-4077-91f9-54dfc4d70afd","12/02/1997","Whenua Hou",1997,"Felix", 9, 8,2021-12-12 18:35:39,"55d4d276-2f9f-4b60-9282-ef86ce113fd5", 1,"Sirocco","fert","Anchor",NA,NA,"Cream soles 7/7/00.","009100604949","f8126f39-4ca9-4d8d-b91f-062e231fe972",NA,NA,"21/09/2018 2:49:27 p.m.","Dark grey","Green","Male",101,1997-11-29 00:00:00,1997-03-23 04:58:00,NA,30.00,NA,"95f9d3f8-4b78-43f1-86be-66237e36cffc",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIG12-28282684",NA,"51fb1314-dc44-4d98-9f78-5c78e602b18f",NA,NA,NA,"Adult"
NA,FALSE,NA,NA,NA,NA,"Heather1.1.90","A", 1,1990-02-19 00:00:00,1990-02-10 00:00:00,"26/01/1990",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"613971e4-488c-4e9a-a33f-49be966383cf","?",FALSE,NA,"KH90001","99bb448f-2a46-476c-b2b4-40f2b7e120f1","26/01/1990","Hauturu",1990,"Pegasus?",15,NA,2022-01-06 14:04:53,"2348db7c-1e93-4fd7-8307-013718977fa3",NA,"~17/3/90 nest abandoned; 21/3 dead chick in nest ~ 6 days old","fert",NA,NA,NA,NA,NA,NA,1990-03-16 00:00:00,NA,NA,NA,NA,NA,346,NA,1990-03-10 00:00:00,NA,NA,NA,"2348db7c-1e93-4fd7-8307-013718977fa3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chick"
NA,TRUE,NA,NA,NA,NA,"Moana","A", 3,NA,2022-01-08 15:40:00,NA,NA,TRUE,NA,   52.230000,   36.970000,    5.540000,NA,   39.550000,NA,NA,NA,NA,NA,NA,NA,"5fa7101a-486e-4d3a-8053-4569a1868624",NA,TRUE,NA,"KW22003","9a4363c9-a794-43fb-8304-18a8072d99b2",NA,"Whenua Hou",2022,NA,NA,NA,2023-01-12 12:21:24,"c4bea551-e865-4ff5-b093-43fb0955fff4",NA,NA,"fert","Anchor",NA,"Pearl-A3-2022","Sex confirmed as female 04/03/22 sequenced from 5 micro litre blood sample using nanapore sequencer on Whenua Hou. Pearl-A3-2022 was named Moana by Galen Davitt. Moana means ocean and this chick crossed oceans in the egg travelling from Whenua Hou to go into a nest on Anchor island for hatching and rearing",NA,NA,NA,NA,NA,NA,"Olive","Female",358,2022-04-13 19:30:00,2022-02-06 13:00:00,NA,NA,NA,"6e63bf11-593e-47ed-a123-ff9c69305460",NA,TRUE,NA,NA,NA,NA,NA,"88b7ff79-a843-407e-82de-427f92a6fa3b",NA,NA,2022-06-30 00:00:00,NA,NA,NA,NA,"Juvenile"
NA,FALSE,NA,NA,NA,NA,"Ted",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"KS80007","9a648eb6-1edc-48f8-a50d-492ebfd00a85",NA,"Stewart",NA,NA,NA,NA,2018-11-07 09:26:11,NA,NA,NA,NA,"Stewart",NA,NA,"11/4/80; first found on Long Ridge. Found dead on Long Ridge 11/1/81, however the band was not found. Cat killed? Skeleton.",NA,NA,1981-01-11 00:00:00,1980-04-11 00:00:00,NA,NA,"Olive","Male", 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O 20439",NA,NA,"Adult"
NA,FALSE,NA,NA,NA,NA,"Ruth-A1-2022","A", 1,NA,2022-02-02 22:00:00,NA,NA,NA,    2.760000,   46.410000,   34.120000,    5.461000,    0.500000,   29.510000,   28.031000,NA,   29.510000,NA,NA,NA,NA,NA,NA,NA,NA,"KW22053","9a81b138-7a70-4846-8c50-845228adcbf4",NA,"Whenua Hou",2022,NA,NA,NA,2022-10-25 16:43:37,"0ff72b25-c6bf-4be4-84f6-524db0b8e852",NA,NA,"fert","Whenua Hou","601fc70b-8bdc-40e3-ad1e-c561b38619a4","Ruth-A1-2022","Fetus died in nest about 13-14 days old (approximate death date entered). Fetus has distinct head, beak, eye, small wings and legs, and fully enclosed organs. Although a very small egg, fetus size very similar to another 13 day old fetus (Aranga-2-3-09) from a normal size egg. Fetus and CAM frozen separately for DNA use. ",NA,NA,2022-02-16 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0ff72b25-c6bf-4be4-84f6-524db0b8e852",NA,NA,24.50,14.00,10.80,26.80,NA,"eb049ef0-f147-4854-866f-08acb4eba8bb",NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,TRUE,NA,NA,NA,NA,"Ako","B", 1,NA,2019-02-13 23:00:00,NA,NA,TRUE,NA,   43.690000,   33.880000,NA,NA,   27.280000,NA,NA,NA,NA,NA,NA,NA,"133f6d9a-c23f-42be-8bad-aa85a70dd9c8",NA,NA,NA,"KW19094","9afb2465-e47a-46e1-8592-4695c7a2332d",NA,"Whenua Hou",2019,NA,NA,NA,2022-05-05 17:26:19,"f9605351-76f2-4294-826d-1511914aff78",NA,NA,"fert","Te Kakahu","b1ee2fc5-dd81-4819-ad04-a480781655f1","Esperance-1-B-19","This chick has no purple marking on its head and needs re marked it does have a small blister where maybe the head marking would have been so possible chemical burn from the nail polish. Blister looks okay clear fluid inside but please check when next at nest that there is no change/discoloration/weeping/bleeding. Otherwise chick is looking good .
Sex assigned from genetic testing from egg CAM, 29/4/19",NA,NA,NA,NA,NA,"Dark grey","Olive","Female",308,2019-08-09 17:00:00,2019-03-14 00:34:00,2019-06-26 07:00:00,NA,NA,"f9605351-76f2-4294-826d-1511914aff78",NA,TRUE,NA,NA,NA,NA,NA,"c3c3f10d-2681-42ec-974d-51ef46358106",NA,NA,2019-08-24 00:00:00,NA,NA,NA,NA,"Juvenile"
NA,FALSE,NA,NA,NA,NA,"Jean-3-A-19","A", 3,NA,2019-02-03 15:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KW19072","9b00c023-dbaf-49c7-bbd1-9814ce6f599a",NA,"Whenua Hou",NA,NA,NA,NA,2019-10-30 10:57:56,"1df0642c-4933-4a63-a74e-0a83a769f1f4",NA,NA,"infert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Jean-3-A-19","Provisionally sending Jean-3-A-19 egg to University of Cambridge Zoology Museum. Sent by Jodie Crane under CITES scientific exemption August 2019. Cut out of shell kept in Invercargill. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1df0642c-4933-4a63-a74e-0a83a769f1f4",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Nora-A1-2022","A", 1,NA,2022-01-28 22:00:00,NA,NA,NA,    3.680000,   54.150000,   39.190000,    5.421000,    0.500000,   45.080000,   43.260000,NA,   45.080000,NA,NA,NA,NA,NA,NA,NA,NA,"KW22058","9be20579-0e3a-4777-ae13-0d34fce9ae0c",NA,"Whenua Hou",2022,NA,NA,NA,2022-10-25 16:16:03,"108e82e4-22d7-4569-ad78-1205dd5e579c",NA,NA,"fert","Whenua Hou","601fc70b-8bdc-40e3-ad1e-c561b38619a4","Nora-A1-2022","Early dead embryo in nest, died about 7 days old, approximate death date entered. Embryo and YSM with blood frozen separately for DNA use. ",NA,NA,2022-02-05 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108e82e4-22d7-4569-ad78-1205dd5e579c",NA,TRUE, 6.40, 7.00, 3.30,NA,34.50,"a08dbb1d-9858-4ce9-8834-0f60533f680c",NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Jemma3-3b-16","B", 3,NA,2016-03-14 00:00:00,"4/03/2016",NA,FALSE,NA,   50.590000,   34.650000,NA,NA,NA,NA,NA,NA,NA,NA,NA, 7.00,"89c88b14-879e-4738-a85a-b69f1d5a7405","8/03/2016",FALSE,NA,"KA16070","9c7ade79-90c8-4b8f-8af4-5137fa67ed32","4/03/2016","Anchor",2016,"Trevor",10, 4,2018-11-07 09:26:03,"fec187fe-c502-4af7-b212-81fd64d042bb",10,"Infertile clutch of 3","infert","Anchor",NA,NA,"Re-nest; clutch of 3 infertile eggs",NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Evohe-3-A-19","A", 3,NA,2019-01-18 15:40:00,NA,NA,NA,NA,   53.700000,   37.840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a1f35c6e-6b60-4758-bdd2-02f9f2934cfb",NA,NA,NA,"KA19063","9d191432-2042-44a3-a45e-bb9e04499983",NA,"Anchor",NA,NA,NA,NA,2021-06-21 09:56:43,"30270ae9-d7e9-425a-86fb-6e8454fd1294",NA,NA,"infert","Anchor","16bf7edf-e2d9-4bdc-af69-800550f11403","Evohe-3-A-19",NA,NA,NA,2019-01-22 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Kuihi 3-3-16","A", 3,NA,2016-02-18 00:00:00,"4,5&7/02/2016",NA,FALSE,NA,   51.450000,   36.020000,NA,NA,NA,NA,NA,NA,NA,NA,NA, 0.00,"841d32dd-7998-4bfe-b8a8-9abc34644b83","12/02/2016",FALSE,NA,"KW16026","9d36d5ec-3725-445f-a84b-4cd514d132cc","7/02/2016","Whenua Hou",2016,"Blades x2 & Juanma",13,11,2018-11-07 09:26:06,"5aeb9547-fd45-4cae-9011-d3bf83dd2b32", 6,"AI with semen from Gulliver & Sinbad 3 days before 1st egg and again with semen from Gulliver 1 day after first egg.","infert","Whenua Hou",NA,NA,"Chick name Kuihi 3-3-16",NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Alice3-3-99a","A", 3,1999-02-03 11:10:00,1999-01-31 00:00:00,"~14/01/99","17",FALSE,NA,   52.700000,   38.300000,NA,NA,NA,NA,NA,NA,NA,NA,NA, 3.00,"ddfa26f6-bdff-40d0-87d7-5a702112b182","18/01/1999",FALSE,41.900,"KP99005","9d70abbd-89b8-4983-8d74-dfc1da205ca7","14/01/1999","Pearl",1999,"Gumboots?",18,NA,2018-11-07 09:26:12,"4e419c67-78e3-41d4-a136-cf9385299e2d",NA,"""Removed for art. Incubation, """"Al"""" died 50 days cause- bacterial pneumonia ""","fert",NA,NA,NA,"Third egg in Alice's first 1999 clutch. Taken from nest when an egg, incubated and handiraised. Died at 50 days. Also known as Big Al",NA,NA,1999-04-21 00:00:00,NA,NA,NA,NA,"Male",107,NA,1999-03-02 10:42:00,NA,NA,3.833333,"95f9d3f8-4b78-43f1-86be-66237e36cffc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chick"
NA,FALSE,NA,NA,NA,NA,"Flossie2-3-09","A", 2,2009-02-09 05:00:00,2009-02-06 00:00:00,"25 & 31/1/09","7",TRUE,NA,   48.750000,   38.750000,NA,NA,NA,NA,NA,NA,NA,NA,NA, 3.00,"49fed622-6383-4809-8e5c-b5d0754bab34","2/2/09",FALSE,NA,"KW09021","9d818faf-b091-48d5-8592-d9d1960c7b2e","31/1/09","Whenua Hou",2009,"Whiskas x2", 6, 2,2018-11-07 09:26:11,"535b70ab-3154-4c97-98c6-a64793c22cdc", 4,"Died in nest after external pip, stood on? Caved in shell","fert","Whenua Hou",NA,NA,"Died in nest following external pip - caved in shell",NA,NA,2009-03-07 00:00:00,NA,NA,NA,NA,"Female",NA,NA,NA,NA,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"broken 29",NA,NA,NA,NA,NA,NA,"Egg"
NA,TRUE,NA,NA,NA,NA,"Tuarima","A", 2,NA,2022-01-31 02:00:00,NA,NA,NA,NA,   51.730000,   36.510000,NA,NA,   37.500000,NA,NA,NA,NA,NA,NA,NA,"732da4e6-9f2b-4fe7-8d1e-1781b0c3e653",NA,NA,NA,"KW22034","9dcc8dfe-5ef2-4249-a93e-edab25a15e66",NA,"Whenua Hou",2022,NA,NA,NA,2022-11-15 11:57:05,"fe1de234-1a93-46ab-a630-0b267947ad84",NA,NA,"fert","Whenua Hou",NA,"Titapu-A2-2022","Hatched in Margaret-Maree's nest on Whenua Hou. Hand-reared on Day 3 as poorly fed and weak, then transferred to Bella's nest at 4 days old. Sex confirmed as male 1/04/22 sequenced from a small blood sample using nanapore sequencer on Whenua Hou and XXXX confirmed as father after a second nanopore run on X/04/22.

Titapu-A2-2022 was named Tuarima by Daryl (changed from Rima which means five). His name means fifth highlighting that he is a 5th generation kakapo! He descends from Margaret-Maree (who also had a chick in 2022) -> Wendy -> Hine Taumai - > Titapu -> Tuarima!",NA,NA,NA,NA,NA,NA,"Olive","Male",399,2022-05-07 07:00:00,2022-03-01 02:00:00,NA,NA,NA,"90723821-6e02-4a5c-a176-f4cbff47102b","Loop",NA,NA,NA,NA,NA,NA,"76dc8993-6b52-4880-aa3f-1c97cb821a7e",NA,NA,2022-09-01 00:00:00,NA,NA,NA,NA,"Juvenile"
NA,FALSE,NA,NA,NA,NA,"Alice1-2-16","A", 1,NA,2016-02-19 00:00:00,"12&13/02/2016",NA,TRUE,NA,   55.630000,   39.160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.00,"ea482ae1-12f7-4635-81d1-d58f9f6ca7b9","18/02/2016",FALSE,NA,"KW16027","9dd770c5-f65d-4d49-9386-1ba05ccad9c5","13/02/2016","Whenua Hou",2016,"Boss x2 & Smoko", 6, 5,2018-11-07 09:26:04,"4e419c67-78e3-41d4-a136-cf9385299e2d", 1,"AI with semen from Sinbad 1 day before 1st laid","fert","Whenua Hou",NA,NA,"Alice's 1st of 2 eggs on Whenua Hou in 2016. Very early dead embryo, 1-2 days old. DNA from embryo asigned Smoko as the father, Alice was not known to mate with Smoko",NA,NA,2016-02-21 00:00:00,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EDE~2d",NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Hakatere-A3-2022","A", 3,NA,2022-01-28 15:40:00,NA,NA,NA,NA,   43.950000,   35.420000,NA,NA,   29.990000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KW22022","9dffb8eb-5684-419c-8531-3604f694a4f7",NA,"Whenua Hou",NA,NA,NA,NA,2022-06-23 14:01:20,"87f7033c-b9ca-4d45-a10b-f3c14f932421",NA,NA,"infert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Hakatere-A3-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87f7033c-b9ca-4d45-a10b-f3c14f932421",NA,NA,NA,NA,NA,NA,NA,"46c59fad-3af7-41d7-a4e2-6368e5569aee",NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Bella-1-B-19","B", 1,NA,2019-03-13 20:30:00,NA,NA,NA,NA,   52.230000,   37.280000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"036e2f2c-8174-452b-8d92-2cd8c258c154",NA,NA,NA,"KW19119","9e859d4c-8f26-4c18-bf6b-da33b25c807e",NA,"Whenua Hou",NA,NA,NA,NA,2021-06-23 11:38:33,"90723821-6e02-4a5c-a176-f4cbff47102b",NA,NA,"infert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Bella-1-B-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90723821-6e02-4a5c-a176-f4cbff47102b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Mila","A", 1,2002-02-16 06:15:00,2002-01-29 00:00:00,"19+26/01/2002?","21",TRUE,NA,   49.800000,   38.600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.00,"b1dcb14e-a4f2-4e86-910c-51374cae5bf2","26/01/2002",TRUE,38.500,"KW02013","9e8b074d-128d-46cd-8e87-abbdd6bf0a06","26/01/2002","Whenua Hou",2002,"Merv, Nog", 3, 0,2021-02-16 17:35:40,"1e75bc18-da41-4c6a-bf21-906135db5767", 2,"fledged Mila","fert","Anchor",NA,NA,"1st egg of 3, laid, hatched and reared by Margaret-maree.  Chick ID name = M1 changed to Mila.
Mortality signal received from Sky ranger flight. Bird located and confirmed deceased on 21/5/2020,  TX output was 71 days suggesting an approx March 11 death. Body retrieved for bone analysis.","009100351313","a667a95c-d493-4a7c-86f3-9c476f3a77a5",2020-03-11 00:00:00,NA,"2/09/2018 8:56:53 a.m.",NA,"Olive","Female",129,2002-05-14 00:00:00,2002-02-25 09:00:00,NA,27.00,NA,"1e75bc18-da41-4c6a-bf21-906135db5767","West",NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-24 00:00:00,NA,NA,NA,NA,"Adult"
41.810,FALSE,NA,NA,NA,NA,"Wendy1-2-09","A", 1,2009-02-21 20:36:00,2009-02-16 22:00:00,"1/02/09","7",TRUE,    4.390000,   49.950000,   39.400000,    5.392000,    0.500000,NA,NA,NA,NA,NA,NA,NA, 5.00,"76fcdf2e-e513-4d0a-be89-eb4c3b35828c","14/02/09",FALSE,NA,"KW09042","9ed9513b-3eac-40fa-a26d-b700afb25a99","1/02/09","Whenua Hou",2009,"Manu + (Cryo AI Barnard, Ox, Sinbad)",14,12,2021-08-27 13:23:53,"0d63c3d5-1ce0-48c2-8519-57378b33e327", 2,"Wendy's 1 of 2 ede 7-8 days","fert","Whenua Hou",NA,NA,"Wendy's 1st of 2 eggs, ede 7-8 days 8.2 x 5.5mm, CAM 16 x 14 mm",NA,NA,2009-02-23 00:00:00,NA,NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ede~7d",NA,NA,NA,NA,NA,NA,"Egg"
NA,TRUE,NA,NA,NA,NA,"Kohengi","A", 2,NA,2019-01-13 13:30:00,NA,NA,TRUE,NA,   51.070000,   39.240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a1f35c6e-6b60-4758-bdd2-02f9f2934cfb",NA,NA,NA,"KA19047","9ef7dfee-61e5-4c4a-8ccd-e807cf689757",NA,"Anchor",NA,NA,NA,NA,2021-06-21 09:55:28,"30270ae9-d7e9-425a-86fb-6e8454fd1294",NA,NA,"fert","Anchor",NA,"Evohe-2-A-19","Sex determined by DNA test results 7/4/19.",NA,NA,NA,NA,NA,NA,"Green","Female",272,2019-04-25 08:00:00,2019-02-11 14:55:00,NA,NA,NA,"e7094afb-777c-4e0a-ab3b-9651eea6606c",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-17 12:00:00,NA,NA,NA,NA,"Juvenile"
44.480,FALSE,NA,NA,NA,NA,"Alice1.3a.99","A", 1,1999-01-24 11:55:00,1999-01-22 00:00:00,"~14/01/99","7",FALSE,    3.879000,   53.200000,   39.200000,    5.441000,    0.400000,NA,NA,NA,NA,NA,NA,NA, 2.00,"ddfa26f6-bdff-40d0-87d7-5a702112b182","18/01/1999",FALSE,44.400,"KP99003","9f5e969c-8159-402a-b3a2-a8de1f49c853","14/01/1999","Pearl",1999,"Gumboots?", 8, 4,2018-11-07 09:26:12,"4e419c67-78e3-41d4-a136-cf9385299e2d", 4,"""Aircell filled with saline (4/2/99) FW = 44.48g; central white germ cell (jagged egdes) = 3.8mm, surrounding translucent germ disc = 5.5mm""","infert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,TRUE,NA,NA,NA,NA,"Maestro","A", 2,2009-02-25 00:00:00,2009-02-23 00:00:00,"9/02/09","14",TRUE,NA,   53.850000,   40.200000,NA,NA,NA,NA,NA,NA,NA,NA,NA, 2.00,"19b5b327-3fbe-434b-9baf-29503a99864c","11/02/09",TRUE,NA,"KW09055","9fad4877-9dc4-4a33-9afe-d4a6381f0bbb","9/02/09","Whenua Hou",2009,"Felix",14, 2,2021-03-26 10:53:25,"55d4d276-2f9f-4b60-9282-ef86ce113fd5",12,"Zephyr's 2nd of 2 eggs, hatched in incubator, reard by Zephyr before hand-rearing","fert","Te Kakahu",NA,NA,"Zephyr’s 2nd chick of 2 chicks, hatched in an incubator, then returned to Zephyr’s nest the following day. Hand-reared from 23 days old, due to respiratory illness. Referred to as Zephyr 2 or New Zephyr during hand-rearing and on Codfish until March 2010. His name continues the wind dynasty of his grandmother, Nora.  Maestro is a fine weather, NW wind which blows in the Adriatic summer. NZ also has strong NW'ers. Named by Ros Cole.","009104905539","6b84252f-ec91-4d8c-bfcc-81295aa73ec6",NA,NA,"31/08/2018 10:44:58 a.m.","Dark grey","Green","Male",169,2009-07-13 00:00:00,2009-03-24 17:13:00,2009-07-11 00:00:00,29.00,3.000000,"95f9d3f8-4b78-43f1-86be-66237e36cffc",NA,NA,NA,NA,NA,NA,NA,NA,NA,"KRS15-10799",NA,NA,NA,NA,NA,"Adult"
NA,TRUE,NA,NA,NA,NA,"Hurihuri","B", 3,2009-03-07 20:00:00,2009-03-06 00:00:00,"15? & 19/02/09","8",TRUE,NA,   50.400000,   38.900000,NA,NA,NA,NA,NA,NA,NA,NA,NA, 1.00,"b00c56aa-7164-4ce7-9017-477fe324f6ec","27/02/09",TRUE,NA,"KW09072","9fb0a231-7e8c-4af8-aec3-9e010711ed4a","19/02/09","Whenua Hou",2009,"Basil x2",15, 8,2021-03-26 10:50:19,"798ddb6e-faf0-45b7-8260-466fe18bbe9f", 7,"Hatched in incubator and hand-reared","fert","Whenua Hou","26c5cc87-ab2b-4751-81fa-3378c27cf102",NA,"Lisa’s 3rd chick of 3 of her 2nd 2009 clutch. Hurihuri is short for Wakahurihuri meaning helicopter. He was the only egg flown from Codfish to Invercargill in 2009 (all others had hatched); he started pipping in the helicopter and hatched later that night only a few hours after arrival at Eye St.","009106500676","8ec5af85-9c77-481f-948b-1ca6d2c5dfb6",NA,NA,"24/08/2018 9:52:03 a.m.",NA,"Green","Male",165,2009-07-30 00:00:00,2009-04-04 22:46:00,2009-07-25 00:00:00,28.00,3.000000,"95f9d3f8-4b78-43f1-86be-66237e36cffc",NA,NA,NA,NA,NA,NA,NA,NA,NA,"KRS15-10792",NA,NA,NA,NA,NA,"Adult"
